time_s,undamped,underdamped,critical,overdamped
12.665000,-0.1162826966,-0.0000000077,0.0000000000,0.0000229788
12.670000,-0.1205991165,-0.0000000070,0.0000000000,0.0000228924
12.675000,-0.1248859600,-0.0000000064,0.0000000000,0.0000228064
12.680000,-0.1291421759,-0.0000000058,0.0000000000,0.0000227207
12.685000,-0.1333667203,-0.0000000052,0.0000000000,0.0000226353
12.690000,-0.1375585572,-0.0000000045,0.0000000000,0.0000225503
12.695000,-0.1417166585,-0.0000000039,0.0000000000,0.0000224655
12.700000,-0.1458400045,-0.0000000033,0.0000000000,0.0000223811
12.705000,-0.1499275840,-0.0000000027,0.0000000000,0.0000222970
12.710000,-0.1539783945,-0.0000000022,0.0000000000,0.0000222132
12.715000,-0.1579914426,-0.0000000016,0.0000000000,0.0000221298
12.720000,-0.1619657441,-0.0000000010,0.0000000000,0.0000220466
12.725000,-0.1659003243,-0.0000000004,0.0000000000,0.0000219637
12.730000,-0.1697942182,0.0000000001,0.0000000000,0.0000218812
12.735000,-0.1736464710,0.0000000007,0.0000000000,0.0000217990
12.740000,-0.1774561379,0.0000000012,0.0000000000,0.0000217171
12.745000,-0.1812222845,0.0000000018,0.0000000000,0.0000216355
12.750000,-0.1849439872,0.0000000023,0.0000000000,0.0000215542
12.755000,-0.1886203334,0.0000000028,0.0000000000,0.0000214732
12.760000,-0.1922504214,0.0000000033,0.0000000000,0.0000213925
12.765000,-0.1958333610,0.0000000038,0.0000000000,0.0000213121
12.770000,-0.1993682733,0.0000000043,0.0000000000,0.0000212320
12.775000,-0.2028542917,0.0000000048,0.0000000000,0.0000211522
12.780000,-0.2062905610,0.0000000053,0.0000000000,0.0000210727
12.785000,-0.2096762386,0.0000000058,0.0000000000,0.0000209935
12.790000,-0.2130104941,0.0000000063,0.0000000000,0.0000209146
12.795000,-0.2162925099,0.0000000067,0.0000000000,0.0000208360
12.800000,-0.2195214811,0.0000000072,0.0000000000,0.0000207577
12.805000,-0.2226966157,0.0000000076,0.0000000000,0.0000206797
12.810000,-0.2258171350,0.0000000081,0.0000000000,0.0000206020
12.815000,-0.2288822739,0.0000000085,0.0000000000,0.0000205246
12.820000,-0.2318912805,0.0000000090,0.0000000000,0.0000204475
12.825000,-0.2348434169,0.0000000094,0.0000000000,0.0000203706
12.830000,-0.2377379592,0.0000000098,0.0000000000,0.0000202941
12.835000,-0.2405741974,0.0000000102,0.0000000000,0.0000202178
12.840000,-0.2433514360,0.0000000106,0.0000000000,0.0000201419
12.845000,-0.2460689939,0.0000000110,0.0000000000,0.0000200662
12.850000,-0.2487262046,0.0000000114,0.0000000000,0.0000199908
12.855000,-0.2513224165,0.0000000117,0.0000000000,0.0000199156
12.860000,-0.2538569928,0.0000000121,0.0000000000,0.0000198408
12.865000,-0.2563293119,0.0000000125,0.0000000000,0.0000197662
12.870000,-0.2587387676,0.0000000128,0.0000000000,0.0000196920
12.875000,-0.2610847688,0.0000000132,0.0000000000,0.0000196180
12.880000,-0.2633667404,0.0000000135,0.0000000000,0.0000195442
12.885000,-0.2655841225,0.0000000138,0.0000000000,0.0000194708
12.890000,-0.2677363715,0.0000000142,0.0000000000,0.0000193976
12.895000,-0.2698229595,0.0000000145,0.0000000000,0.0000193247
12.900000,-0.2718433748,0.0000000148,0.0000000000,0.0000192521
12.905000,-0.2737971218,0.0000000151,0.0000000000,0.0000191798
12.910000,-0.2756837215,0.0000000154,0.0000000000,0.0000191077
12.915000,-0.2775027111,0.0000000157,0.0000000000,0.0000190359
12.920000,-0.2792536445,0.0000000159,0.0000000000,0.0000189644
12.925000,-0.2809360924,0.0000000162,0.0000000000,0.0000188931
12.930000,-0.2825496422,0.0000000165,0.0000000000,0.0000188221
12.935000,-0.2840938980,0.0000000167,0.0000000000,0.0000187514
12.940000,-0.2855684813,0.0000000170,0.0000000000,0.0000186809
12.945000,-0.2869730303,0.0000000172,0.0000000000,0.0000186107
12.950000,-0.2883072006,0.0000000175,0.0000000000,0.0000185408
12.955000,-0.2895706650,0.0000000177,0.0000000000,0.0000184711
12.960000,-0.2907631137,0.0000000179,0.0000000000,0.0000184017
12.965000,-0.2918842541,0.0000000181,0.0000000000,0.0000183325
12.970000,-0.2929338114,0.0000000183,0.0000000000,0.0000182637
12.975000,-0.2939115282,0.0000000185,0.0000000000,0.0000181950
12.980000,-0.2948171646,0.0000000187,0.0000000000,0.0000181266
12.985000,-0.2956504987,0.0000000189,0.0000000000,0.0000180585
12.990000,-0.2964113259,0.0000000191,0.0000000000,0.0000179907
12.995000,-0.2970994597,0.0000000192,0.0000000000,0.0000179231
13.000000,-0.2977147313,0.0000000194,0.0000000000,0.0000178557
13.005000,-0.2982569899,0.0000000196,0.0000000000,0.0000177886
13.010000,-0.2987261025,0.0000000197,0.0000000000,0.0000177218
13.015000,-0.2991219540,0.0000000199,0.0000000000,0.0000176552
13.020000,-0.2994444474,0.0000000200,0.0000000000,0.0000175888
13.025000,-0.2996935035,0.0000000201,0.0000000000,0.0000175227
13.030000,-0.2998690612,0.0000000203,0.0000000000,0.0000174569
13.035000,-0.2999710776,0.0000000204,0.0000000000,0.0000173913
13.040000,-0.2999995276,0.0000000205,0.0000000000,0.0000173259
13.045000,-0.2999544042,0.0000000206,0.0000000000,0.0000172608
13.050000,-0.2998357184,0.0000000207,0.0000000000,0.0000171960
13.055000,-0.2996434995,0.0000000208,0.0000000000,0.0000171313
13.060000,-0.2993777945,0.0000000209,0.0000000000,0.0000170670
13.065000,-0.2990386686,0.0000000209,0.0000000000,0.0000170028
13.070000,-0.2986262050,0.0000000210,0.0000000000,0.0000169389
13.075000,-0.2981405048,0.0000000211,0.0000000000,0.0000168753
13.080000,-0.2975816871,0.0000000212,0.0000000000,0.0000168119
13.085000,-0.2969498890,0.0000000212,0.0000000000,0.0000167487
13.090000,-0.2962452655,0.0000000213,0.0000000000,0.0000166858
13.095000,-0.2954679892,0.0000000213,0.0000000000,0.0000166231
13.100000,-0.2946182509,0.0000000213,0.0000000000,0.0000165606
13.105000,-0.2936962590,0.0000000214,0.0000000000,0.0000164984
13.110000,-0.2927022396,0.0000000214,0.0000000000,0.0000164364
13.115000,-0.2916364363,0.0000000214,0.0000000000,0.0000163746
13.120000,-0.2904991108,0.0000000214,0.0000000000,0.0000163131
13.125000,-0.2892905417,0.0000000215,0.0000000000,0.0000162518
13.130000,-0.2880110256,0.0000000215,0.0000000000,0.0000161907
13.135000,-0.2866608763,0.0000000215,0.0000000000,0.0000161298
13.140000,-0.2852404248,0.0000000215,0.0000000000,0.0000160692
13.145000,-0.2837500195,0.0000000214,0.0000000000,0.0000160088
13.150000,-0.2821900259,0.0000000214,0.0000000000,0.0000159487
13.155000,-0.2805608267,0.0000000214,0.0000000000,0.0000158888
13.160000,-0.2788628213,0.0000000214,0.0000000000,0.0000158290
13.165000,-0.2770964262,0.0000000214,0.0000000000,0.0000157696
13.170000,-0.2752620746,0.0000000213,0.0000000000,0.0000157103
13.175000,-0.2733602164,0.0000000213,0.0000000000,0.0000156513
13.180000,-0.2713913179,0.0000000212,0.0000000000,0.0000155925
13.185000,-0.2693558621,0.0000000212,0.0000000000,0.0000155339
13.190000,-0.2672543481,0.0000000211,0.0000000000,0.0000154755
13.195000,-0.2650872913,0.0000000211,0.0000000000,0.0000154173
13.200000,-0.2628552232,0.0000000210,0.0000000000,0.0000153594
13.205000,-0.2605586911,0.0000000209,0.0000000000,0.0000153017
13.210000,-0.2581982584,0.0000000209,0.0000000000,0.0000152442
13.215000,-0.2557745038,0.0000000208,0.0000000000,0.0000151869
13.220000,-0.2532880218,0.0000000207,0.0000000000,0.0000151298
13.225000,-0.2507394222,0.0000000206,0.0000000000,0.0000150730
13.230000,-0.2481293300,0.0000000205,0.0000000000,0.0000150163
13.235000,-0.2454583853,0.0000000205,0.0000000000,0.0000149599
13.240000,-0.2427272432,0.0000000204,0.0000000000,0.0000149037
13.245000,-0.2399365734,0.0000000203,0.0000000000,0.0000148477
13.250000,-0.2370870604,0.0000000202,0.0000000000,0.0000147919
13.255000,-0.2341794030,0.0000000201,0.0000000000,0.0000147363
13.260000,-0.2312143142,0.0000000199,0.0000000000,0.0000146809
13.265000,-0.2281925214,0.0000000198,0.0000000000,0.0000146257
13.270000,-0.2251147654,0.0000000197,0.0000000000,0.0000145708
13.275000,-0.2219818012,0.0000000196,0.0000000000,0.0000145160
13.280000,-0.2187943970,0.0000000195,0.0000000000,0.0000144615
13.285000,-0.2155533346,0.0000000193,0.0000000000,0.0000144071
13.290000,-0.2122594089,0.0000000192,0.0000000000,0.0000143530
13.295000,-0.2089134276,0.0000000191,0.0000000000,0.0000142991
13.300000,-0.2055162113,0.0000000189,0.0000000000,0.0000142453
13.305000,-0.2020685932,0.0000000188,0.0000000000,0.0000141918
13.310000,-0.1985714187,0.0000000187,0.0000000000,0.0000141385
13.315000,-0.1950255457,0.0000000185,0.0000000000,0.0000140853
13.320000,-0.1914318436,0.0000000184,0.0000000000,0.0000140324
13.325000,-0.1877911938,0.0000000182,0.0000000000,0.0000139797
13.330000,-0.1841044891,0.0000000181,0.0000000000,0.0000139271
13.335000,-0.1803726338,0.0000000179,0.0000000000,0.0000138748
13.340000,-0.1765965430,0.0000000178,0.0000000000,0.0000138227
13.345000,-0.1727771427,0.0000000176,0.0000000000,0.0000137707
13.350000,-0.1689153697,0.0000000174,0.0000000000,0.0000137190
13.355000,-0.1650121711,0.0000000173,0.0000000000,0.0000136674
13.360000,-0.1610685041,0.0000000171,0.0000000000,0.0000136161
13.365000,-0.1570853358,0.0000000169,0.0000000000,0.0000135649
13.370000,-0.1530636431,0.0000000168,0.0000000000,0.0000135139
13.375000,-0.1490044124,0.0000000166,0.0000000000,0.0000134631
13.380000,-0.1449086390,0.0000000164,0.0000000000,0.0000134125
13.385000,-0.1407773275,0.0000000162,0.0000000000,0.0000133621
13.390000,-0.1366114911,0.0000000161,0.0000000000,0.0000133119
13.395000,-0.1324121515,0.0000000159,0.0000000000,0.0000132619
13.400000,-0.1281803384,0.0000000157,0.0000000000,0.0000132121
13.405000,-0.1239170897,0.0000000155,0.0000000000,0.0000131624
13.410000,-0.1196234510,0.0000000153,0.0000000000,0.0000131130
13.415000,-0.1153004752,0.0000000152,0.0000000000,0.0000130637
13.420000,-0.1109492225,0.0000000150,0.0000000000,0.0000130146
13.425000,-0.1065707602,0.0000000148,0.0000000000,0.0000129657
13.430000,-0.1021661618,0.0000000146,0.0000000000,0.0000129170
13.435000,-0.0977365078,0.0000000144,0.0000000000,0.0000128684
13.440000,-0.0932828843,0.0000000142,0.0000000000,0.0000128201
13.445000,-0.0888063837,0.0000000140,0.0000000000,0.0000127719
13.450000,-0.0843081037,0.0000000138,0.0000000000,0.0000127239
13.455000,-0.0797891477,0.0000000136,0.0000000000,0.0000126761
13.460000,-0.0752506237,0.0000000134,0.0000000000,0.0000126285
13.465000,-0.0706936449,0.0000000132,0.0000000000,0.0000125810
13.470000,-0.0661193288,0.0000000130,0.0000000000,0.0000125337
13.475000,-0.0615287973,0.0000000128,0.0000000000,0.0000124866
13.480000,-0.0569231762,0.0000000126,0.0000000000,0.0000124397
13.485000,-0.0523035950,0.0000000124,0.0000000000,0.0000123930
13.490000,-0.0476711865,0.0000000122,0.0000000000,0.0000123464
13.495000,-0.0430270869,0.0000000120,0.0000000000,0.0000123000
13.500000,-0.0383724352,0.0000000118,0.0000000000,0.0000122538
13.505000,-0.0337083728,0.0000000116,0.0000000000,0.0000122077
13.510000,-0.0290360436,0.0000000114,0.0000000000,0.0000121618
13.515000,-0.0243565935,0.0000000112,0.0000000000,0.0000121161
13.520000,-0.0196711700,0.0000000110,0.0000000000,0.0000120706
13.525000,-0.0149809223,0.0000000108,0.0000000000,0.0000120253
13.530000,-0.0102870005,0.0000000106,0.0000000000,0.0000119801
13.535000,-0.0055905560,0.0000000104,0.0000000000,0.0000119350
13.540000,-0.0008927403,0.0000000102,0.0000000000,0.0000118902
13.545000,0.0038052942,0.0000000100,0.0000000000,0.0000118455
13.550000,0.0085023956,0.0000000098,0.0000000000,0.0000118010
13.555000,0.0131974117,0.0000000096,0.0000000000,0.0000117567
13.560000,0.0178891913,0.0000000094,0.0000000000,0.0000117125
13.565000,0.0225765836,0.0000000092,0.0000000000,0.0000116685
13.570000,0.0272584391,0.0000000090,0.0000000000,0.0000116246
13.575000,0.0319336097,0.0000000088,0.0000000000,0.0000115809
13.580000,0.0366009487,0.0000000086,0.0000000000,0.0000115374
13.585000,0.0412593114,0.0000000084,0.0000000000,0.0000114941
13.590000,0.0459075556,0.0000000082,0.0000000000,0.0000114509
13.595000,0.0505445411,0.0000000080,0.0000000000,0.0000114078
13.600000,0.0551691309,0.0000000078,0.0000000000,0.0000113650
13.605000,0.0597801907,0.0000000076,0.0000000000,0.0000113223
13.610000,0.0643765897,0.0000000074,0.0000000000,0.0000112797
13.615000,0.0689572006,0.0000000072,0.0000000000,0.0000112373
13.620000,0.0735209002,0.0000000070,0.0000000000,0.0000111951
13.625000,0.0780665691,0.0000000068,0.0000000000,0.0000111530
13.630000,0.0825930926,0.0000000066,0.0000000000,0.0000111111
13.635000,0.0870993606,0.0000000064,0.0000000000,0.0000110694
13.640000,0.0915842678,0.0000000062,0.0000000000,0.0000110278
13.645000,0.0960467145,0.0000000060,0.0000000000,0.0000109863
13.650000,0.1004856062,0.0000000058,0.0000000000,0.0000109450
13.655000,0.1048998544,0.0000000057,0.0000000000,0.0000109039
13.660000,0.1092883763,0.0000000055,0.0000000000,0.0000108629
13.665000,0.1136500958,0.0000000053,0.0000000000,0.0000108221
13.670000,0.1179839433,0.0000000051,0.0000000000,0.0000107814
13.675000,0.1222888557,0.0000000049,0.0000000000,0.0000107409
13.680000,0.1265637774,0.0000000047,0.0000000000,0.0000107006
13.685000,0.1308076600,0.0000000045,0.0000000000,0.0000106604
13.690000,0.1350194627,0.0000000044,0.0000000000,0.0000106203
13.695000,0.1391981525,0.0000000042,0.0000000000,0.0000105804
13.700000,0.1433427046,0.0000000040,0.0000000000,0.0000105406
13.705000,0.1474521027,0.0000000038,0.0000000000,0.0000105010
13.710000,0.1515253389,0.0000000036,0.0000000000,0.0000104616
13.715000,0.1555614143,0.0000000035,0.0000000000,0.0000104222
13.720000,0.1595593390,0.0000000033,0.0000000000,0.0000103831
13.725000,0.1635181326,0.0000000031,0.0000000000,0.0000103441
13.730000,0.1674368241,0.0000000029,0.0000000000,0.0000103052
13.735000,0.1713144527,0.0000000028,0.0000000000,0.0000102665
13.740000,0.1751500672,0.0000000026,0.0000000000,0.0000102279
13.745000,0.1789427270,0.0000000024,0.0000000000,0.0000101895
13.750000,0.1826915021,0.0000000023,0.0000000000,0.0000101512
13.755000,0.1863954730,0.0000000021,0.0000000000,0.0000101130
13.760000,0.1900537313,0.0000000019,0.0000000000,0.0000100750
13.765000,0.1936653799,0.0000000018,0.0000000000,0.0000100372
13.770000,0.1972295330,0.0000000016,0.0000000000,0.0000099994
13.775000,0.2007453165,0.0000000014,0.0000000000,0.0000099619
13.780000,0.2042118683,0.0000000013,0.0000000000,0.0000099244
13.785000,0.2076283382,0.0000000011,0.0000000000,0.0000098871
13.790000,0.2109938882,0.0000000010,0.0000000000,0.0000098500
13.795000,0.2143076931,0.0000000008,0.0000000000,0.0000098130
13.800000,0.2175689400,0.0000000007,0.0000000000,0.0000097761
13.805000,0.2207768293,0.0000000005,0.0000000000,0.0000097393
13.810000,0.2239305741,0.0000000004,0.0000000000,0.0000097027
13.815000,0.2270294011,0.0000000002,0.0000000000,0.0000096663
13.820000,0.2300725503,0.0000000001,0.0000000000,0.0000096300
13.825000,0.2330592754,-0.0000000000,0.0000000000,0.0000095938
13.830000,0.2359888438,-0.0000000002,0.0000000000,0.0000095577
13.835000,0.2388605371,-0.0000000003,0.0000000000,0.0000095218
13.840000,0.2416736511,-0.0000000005,0.0000000000,0.0000094860
13.845000,0.2444274959,-0.0000000006,0.0000000000,0.0000094504
13.850000,0.2471213960,-0.0000000007,0.0000000000,0.0000094149
13.855000,0.2497546908,-0.0000000009,0.0000000000,0.0000093795
13.860000,0.2523267346,-0.0000000010,0.0000000000,0.0000093442
13.865000,0.2548368965,-0.0000000011,0.0000000000,0.0000093091
13.870000,0.2572845609,-0.0000000012,0.0000000000,0.0000092741
13.875000,0.2596691276,-0.0000000014,0.0000000000,0.0000092393
13.880000,0.2619900117,-0.0000000015,0.0000000000,0.0000092046
13.885000,0.2642466440,-0.0000000016,0.0000000000,0.0000091700
13.890000,0.2664384713,-0.0000000017,0.0000000000,0.0000091355
13.895000,0.2685649558,-0.0000000018,0.0000000000,0.0000091012
13.900000,0.2706255761,-0.0000000020,0.0000000000,0.0000090670
13.905000,0.2726198268,-0.0000000021,0.0000000000,0.0000090329
13.910000,0.2745472189,-0.0000000022,0.0000000000,0.0000089990
13.915000,0.2764072797,-0.0000000023,0.0000000000,0.0000089652
13.920000,0.2781995529,-0.0000000024,0.0000000000,0.0000089315
13.925000,0.2799235991,-0.0000000025,0.0000000000,0.0000088979
13.930000,0.2815789955,-0.0000000026,0.0000000000,0.0000088645
13.935000,0.2831653360,-0.0000000027,0.0000000000,0.0000088312
13.940000,0.2846822317,-0.0000000028,0.0000000000,0.0000087980
13.945000,0.2861293104,-0.0000000029,0.0000000000,0.0000087649
13.950000,0.2875062174,-0.0000000030,0.0000000000,0.0000087320
13.955000,0.2888126149,-0.0000000031,0.0000000000,0.0000086992
13.960000,0.2900481826,-0.0000000032,0.0000000000,0.0000086665
13.965000,0.2912126174,-0.0000000033,0.0000000000,0.0000086339
13.970000,0.2923056337,-0.0000000034,0.0000000000,0.0000086015
13.975000,0.2933269636,-0.0000000034,0.0000000000,0.0000085691
13.980000,0.2942763565,-0.0000000035,0.0000000000,0.0000085369
13.985000,0.2951535796,-0.0000000036,0.0000000000,0.0000085049
13.990000,0.2959584178,-0.0000000037,0.0000000000,0.0000084729
13.995000,0.2966906736,-0.0000000038,0.0000000000,0.0000084411
14.000000,0.2973501676,-0.0000000038,0.0000000000,0.0000084093
14.005000,0.2979367379,-0.0000000039,0.0000000000,0.0000083777
14.010000,0.2984502407,-0.0000000040,0.0000000000,0.0000083463
14.015000,0.2988905501,-0.0000000041,0.0000000000,0.0000083149
14.020000,0.2992575581,-0.0000000041,0.0000000000,0.0000082836
14.025000,0.2995511747,-0.0000000042,0.0000000000,0.0000082525
14.030000,0.2997713278,-0.0000000043,0.0000000000,0.0000082215
14.035000,0.2999179636,-0.0000000043,0.0000000000,0.0000081906
14.040000,0.2999910459,-0.0000000044,0.0000000000,0.0000081598
14.045000,0.2999905570,-0.0000000044,0.0000000000,0.0000081292
14.050000,0.2999164969,-0.0000000045,0.0000000000,0.0000080986
14.055000,0.2997688837,-0.0000000045,0.0000000000,0.0000080682
14.060000,0.2995477538,-0.0000000046,0.0000000000,0.0000080379
14.065000,0.2992531612,-0.0000000047,0.0000000000,0.0000080077
14.070000,0.2988851783,-0.0000000047,0.0000000000,0.0000079776
14.075000,0.2984438954,-0.0000000048,0.0000000000,0.0000079476
14.080000,0.2979294205,-0.0000000048,0.0000000000,0.0000079177
14.085000,0.2973418800,-0.0000000048,0.0000000000,0.0000078880
14.090000,0.2966814178,-0.0000000049,0.0000000000,0.0000078583
14.095000,0.2959481961,-0.0000000049,0.0000000000,0.0000078288
14.100000,0.2951423945,-0.0000000050,0.0000000000,0.0000077994
14.105000,0.2942642107,-0.0000000050,0.0000000000,0.0000077701
14.110000,0.2933138601,-0.0000000050,0.0000000000,0.0000077409
14.115000,0.2922915757,-0.0000000051,0.0000000000,0.0000077118
14.120000,0.2911976083,-0.0000000051,0.0000000000,0.0000076828
14.125000,0.2900322262,-0.0000000051,0.0000000000,0.0000076539
14.130000,0.2887957151,-0.0000000052,0.0000000000,0.0000076252
14.135000,0.2874883783,-0.0000000052,0.0000000000,0.0000075965
14.140000,0.2861105364,-0.0000000052,0.0000000000,0.0000075680
14.145000,0.2846625273,-0.0000000053,0.0000000000,0.0000075395
14.150000,0.2831447062,-0.0000000053,0.0000000000,0.0000075112
14.155000,0.2815574452,-0.0000000053,0.0000000000,0.0000074830
14.160000,0.2799011337,-0.0000000053,0.0000000000,0.0000074549
14.165000,0.2781761779,-0.0000000053,0.0000000000,0.0000074268
14.170000,0.2763830007,-0.0000000054,0.0000000000,0.0000073989
14.175000,0.2745220420,-0.0000000054,0.0000000000,0.0000073711
14.180000,0.2725937582,-0.0000000054,0.0000000000,0.0000073434
14.185000,0.2705986221,-0.0000000054,0.0000000000,0.0000073158
